order_id,comp_code,subject_id,package_code,status,created_at,submitted_at,completed_at,cancelled_at,reopened_count,sla_target_hours,tat_hours,tat_bucket,dmr_flag,mr_flag,adjudication_result,created_by_email,channel,list_price,discount_pct,net_amount,invoice_ref,search_text
1256,C004,1272,C004-PKG-1,IN_PROGRESS,2025-06-07 11:56:03.531315+05:30,2025-06-07 15:56:03.531315+05:30,,,0,72,,,f,f,,,BULK,4644.52,0.00,4644.52,,
1257,C004,1514,C004-PKG-3,COMPLETED,2025-06-07 00:08:03.531315+05:30,2025-06-07 06:08:03.531315+05:30,2025-06-08 23:08:03.531315+05:30,,0,24,41,24–48h,t,f,REVIEW,,BULK,3297.42,5.00,3132.55,,
1258,C004,1488,C004-PKG-2,COMPLETED,2025-06-08 00:39:03.531315+05:30,2025-06-08 07:39:03.531315+05:30,2025-06-08 19:39:03.531315+05:30,,0,48,12,<=24h,f,f,,haysdale@hotmail.com,BULK,2864.43,15.00,2434.77,,
1259,C004,1476,C004-PKG-3,DRAFT,2025-06-09 06:42:03.531315+05:30,,,,0,72,,,f,f,,ericyoung@yahoo.com,BULK,3297.42,0.00,3297.42,,
1260,C004,1392,C004-PKG-1,COMPLETED,2025-06-10 06:25:03.531315+05:30,2025-06-10 07:25:03.531315+05:30,2025-06-11 02:25:03.531315+05:30,,0,72,19,<=24h,f,f,,westelizabeth@gmail.com,API,4644.52,15.00,3947.84,,
1261,C004,1334,C004-PKG-2,COMPLETED,2025-06-11 13:49:03.531315+05:30,2025-06-11 20:49:03.531315+05:30,2025-06-13 04:49:03.531315+05:30,,0,24,32,24–48h,f,f,,thompsonjacob@gmail.com,BULK,2864.43,5.00,2721.21,,
1262,C004,1265,C004-PKG-2,IN_PROGRESS,2025-06-10 20:55:03.531315+05:30,2025-06-10 20:55:03.531315+05:30,,,0,48,,,f,f,,morrissara@gmail.com,BULK,2864.43,0.00,2864.43,,
1263,C004,1383,C004-PKG-2,COMPLETED,2025-06-12 07:13:03.531315+05:30,2025-06-12 15:13:03.531315+05:30,2025-06-13 19:13:03.531315+05:30,,0,24,28,24–48h,f,f,,vholden@hotmail.com,BULK,2864.43,5.00,2721.21,,
1265,C004,1421,C004-PKG-2,COMPLETED,2025-06-11 20:32:03.531315+05:30,2025-06-11 21:32:03.531315+05:30,2025-06-13 00:32:03.531315+05:30,,0,24,27,24–48h,f,f,,vedwards@hotmail.com,API,2864.43,15.00,2434.77,,
1266,C004,1223,C004-PKG-3,COMPLETED,2025-06-12 01:54:03.531315+05:30,2025-06-12 07:54:03.531315+05:30,2025-06-14 06:54:03.531315+05:30,,0,48,47,24–48h,f,f,,,PORTAL,3297.42,15.00,2802.81,,
1267,C004,1477,C004-PKG-1,COMPLETED,2025-06-13 02:28:03.531315+05:30,2025-06-13 04:28:03.531315+05:30,2025-06-13 15:28:03.531315+05:30,,0,48,11,<=24h,f,f,,gonzalezfrank@hotmail.com,API,4644.52,0.00,4644.52,,
1268,C004,1203,C004-PKG-2,IN_PROGRESS,2025-06-13 18:21:03.531315+05:30,2025-06-13 19:21:03.531315+05:30,,,0,48,,,f,f,,heather90@hotmail.com,PORTAL,2864.43,0.00,2864.43,,
1269,C004,1555,C004-PKG-2,COMPLETED,2025-06-13 11:04:03.531315+05:30,2025-06-13 17:04:03.531315+05:30,2025-06-17 14:04:03.531315+05:30,,0,72,93,>72h,f,f,,jennifer58@hotmail.com,API,2864.43,5.00,2721.21,,
1270,C004,1456,C004-PKG-2,COMPLETED,2025-06-14 11:07:03.531315+05:30,2025-06-14 19:07:03.531315+05:30,2025-06-18 18:07:03.531315+05:30,,1,72,95,>72h,f,f,,donald83@gmail.com,API,2864.43,15.00,2434.77,,
1271,C004,1519,C004-PKG-1,COMPLETED,2025-06-13 21:02:03.531315+05:30,2025-06-14 00:02:03.531315+05:30,2025-06-14 11:02:03.531315+05:30,,0,36,11,<=24h,f,f,,matthewwilliams@yahoo.com,BULK,4644.52,10.00,4180.07,,
1272,C004,1420,C004-PKG-1,COMPLETED,2025-06-15 07:55:03.531315+05:30,2025-06-15 07:55:03.531315+05:30,2025-06-16 09:55:03.531315+05:30,,1,24,26,24–48h,f,f,,colonjames@hotmail.com,BULK,4644.52,0.00,4644.52,,
1273,C004,1405,C004-PKG-2,COMPLETED,2025-06-16 08:49:03.531315+05:30,2025-06-16 09:49:03.531315+05:30,2025-06-17 09:49:03.531315+05:30,,1,36,24,<=24h,f,f,,chill@hotmail.com,BULK,2864.43,0.00,2864.43,,
1274,C004,1420,C004-PKG-3,COMPLETED,2025-06-17 11:33:03.531315+05:30,2025-06-17 11:33:03.531315+05:30,2025-06-19 11:33:03.531315+05:30,,0,48,48,24–48h,f,f,,,PORTAL,3297.42,10.00,2967.68,,
1275,C004,1600,C004-PKG-1,COMPLETED,2025-06-17 02:13:03.531315+05:30,2025-06-17 08:13:03.531315+05:30,2025-06-17 14:13:03.531315+05:30,,1,24,6,<=24h,f,f,,lcarter@yahoo.com,PORTAL,4644.52,0.00,4644.52,,
1276,C004,1469,C004-PKG-2,REOPENED,2025-06-17 23:37:03.531315+05:30,2025-06-17 23:37:03.531315+05:30,,,0,24,,,f,f,,patriciagonzalez@gmail.com,BULK,2864.43,0.00,2864.43,,
1277,C004,1345,C004-PKG-2,IN_PROGRESS,2025-06-18 13:30:03.531315+05:30,2025-06-18 20:30:03.531315+05:30,,,1,72,,,f,f,,wellsjohnny@gmail.com,BULK,2864.43,15.00,2434.77,,
1278,C004,1205,C004-PKG-1,IN_PROGRESS,2025-06-19 19:02:03.531315+05:30,2025-06-19 20:02:03.531315+05:30,,,1,72,,,f,f,,wilsonkelly@yahoo.com,BULK,4644.52,0.00,4644.52,,
1279,C004,1289,C004-PKG-3,COMPLETED,2025-06-19 15:39:03.531315+05:30,2025-06-19 20:39:03.531315+05:30,2025-06-21 04:39:03.531315+05:30,,0,24,32,24–48h,f,f,,mitchell27@hotmail.com,PORTAL,3297.42,0.00,3297.42,,
1280,C004,1360,C004-PKG-1,IN_PROGRESS,2025-06-19 17:14:03.531315+05:30,2025-06-19 17:14:03.531315+05:30,,,0,48,,,f,f,,staylor@gmail.com,BULK,4644.52,5.00,4412.29,,
1281,C004,1384,C004-PKG-1,COMPLETED,2025-06-20 17:20:03.531315+05:30,2025-06-21 01:20:03.531315+05:30,2025-06-21 20:20:03.531315+05:30,,0,24,19,<=24h,f,f,,suarezrobert@yahoo.com,BULK,4644.52,15.00,3947.84,,
1282,C004,1351,C004-PKG-2,COMPLETED,2025-06-20 10:44:03.531315+05:30,2025-06-20 14:44:03.531315+05:30,2025-06-21 01:44:03.531315+05:30,,0,24,11,<=24h,f,f,,leslie65@gmail.com,BULK,2864.43,5.00,2721.21,,
1283,C004,1312,C004-PKG-3,COMPLETED,2025-06-21 12:31:03.531315+05:30,2025-06-21 14:31:03.531315+05:30,2025-06-25 04:31:03.531315+05:30,,0,72,86,>72h,f,f,,,BULK,3297.42,0.00,3297.42,,
1284,C004,1261,C004-PKG-3,IN_PROGRESS,2025-06-21 13:51:03.531315+05:30,2025-06-21 13:51:03.531315+05:30,,,0,72,,,f,f,,perkinslindsay@hotmail.com,PORTAL,3297.42,0.00,3297.42,,
1285,C004,1557,C004-PKG-2,IN_PROGRESS,2025-06-22 02:57:03.531315+05:30,2025-06-22 05:57:03.531315+05:30,,,0,48,,,f,f,,fthomas@gmail.com,API,2864.43,5.00,2721.21,,
1287,C004,1493,C004-PKG-2,PENDING,2025-06-23 00:45:03.531315+05:30,2025-06-23 07:45:03.531315+05:30,,,0,48,,,f,f,,jallen@gmail.com,API,2864.43,0.00,2864.43,,
1288,C004,1571,C004-PKG-2,COMPLETED,2025-06-24 06:14:03.531315+05:30,2025-06-24 10:14:03.531315+05:30,2025-06-29 16:14:03.531315+05:30,,0,72,126,>72h,f,f,,yjohnson@yahoo.com,API,2864.43,15.00,2434.77,,
1289,C004,1427,C004-PKG-2,IN_PROGRESS,2025-06-24 15:59:03.531315+05:30,2025-06-24 17:59:03.531315+05:30,,,1,48,,,f,f,,smithnathan@yahoo.com,BULK,2864.43,0.00,2864.43,,
1290,C004,1270,C004-PKG-2,COMPLETED,2025-06-25 09:43:03.531315+05:30,2025-06-25 15:43:03.531315+05:30,2025-06-26 20:43:03.531315+05:30,,1,36,29,24–48h,f,t,REVIEW,qjones@gmail.com,PORTAL,2864.43,0.00,2864.43,,
1291,C004,1473,C004-PKG-2,PENDING,2025-06-25 03:36:03.531315+05:30,2025-06-25 06:36:03.531315+05:30,,,1,72,,,f,f,,julia76@hotmail.com,API,2864.43,15.00,2434.77,,
1292,C004,1438,C004-PKG-3,COMPLETED,2025-06-25 16:52:03.531315+05:30,2025-06-25 23:52:03.531315+05:30,2025-06-28 03:52:03.531315+05:30,,1,36,52,48–72h,f,f,,,PORTAL,3297.42,0.00,3297.42,,
1293,C004,1256,C004-PKG-1,COMPLETED,2025-06-26 12:12:03.531315+05:30,2025-06-26 14:12:03.531315+05:30,2025-06-28 04:12:03.531315+05:30,,0,24,38,24–48h,f,f,,porterandrew@hotmail.com,API,4644.52,10.00,4180.07,,
1294,C004,1342,C004-PKG-1,COMPLETED,2025-06-26 15:55:03.531315+05:30,2025-06-26 21:55:03.531315+05:30,2025-06-27 16:55:03.531315+05:30,,1,36,19,<=24h,f,f,,arthurrussell@yahoo.com,BULK,4644.52,0.00,4644.52,,
1295,C004,1461,C004-PKG-2,IN_PROGRESS,2025-06-25 20:36:03.531315+05:30,2025-06-25 23:36:03.531315+05:30,,,1,36,,,f,f,,,PORTAL,2864.43,5.00,2721.21,,
1296,C004,1576,C004-PKG-2,COMPLETED,2025-06-27 01:53:03.531315+05:30,2025-06-27 04:53:03.531315+05:30,2025-06-28 08:53:03.531315+05:30,,0,48,28,24–48h,f,f,,greenebrittney@gmail.com,API,2864.43,0.00,2864.43,,
1297,C004,1545,C004-PKG-3,COMPLETED,2025-06-26 22:57:03.531315+05:30,2025-06-26 22:57:03.531315+05:30,2025-06-28 13:57:03.531315+05:30,,0,24,39,24–48h,f,f,,andrea58@gmail.com,API,3297.42,0.00,3297.42,,
1298,C004,1596,C004-PKG-1,COMPLETED,2025-06-26 19:33:03.531315+05:30,2025-06-26 23:33:03.531315+05:30,2025-06-27 16:33:03.531315+05:30,,0,24,17,<=24h,f,f,,,BULK,4644.52,10.00,4180.07,,
1299,C004,1517,C004-PKG-3,COMPLETED,2025-06-28 17:04:03.531315+05:30,2025-06-29 01:04:03.531315+05:30,2025-06-29 14:04:03.531315+05:30,,0,24,13,<=24h,f,f,,yatesmichelle@gmail.com,BULK,3297.42,0.00,3297.42,,
1300,C004,1588,C004-PKG-2,IN_PROGRESS,2025-06-28 07:01:03.531315+05:30,2025-06-28 15:01:03.531315+05:30,,,1,24,,,f,f,,,PORTAL,2864.43,15.00,2434.77,,
1301,C004,1342,C004-PKG-3,COMPLETED,2025-06-28 15:46:03.531315+05:30,2025-06-28 19:46:03.531315+05:30,2025-06-30 08:46:03.531315+05:30,,0,24,37,24–48h,f,f,,edavis@hotmail.com,PORTAL,3297.42,15.00,2802.81,,
1302,C004,1509,C004-PKG-3,COMPLETED,2025-06-29 07:17:03.531315+05:30,2025-06-29 13:17:03.531315+05:30,2025-07-02 08:17:03.531315+05:30,,0,72,67,48–72h,f,f,,,BULK,3297.42,5.00,3132.55,,
1303,C004,1476,C004-PKG-3,COMPLETED,2025-06-30 18:09:03.531315+05:30,2025-06-30 19:09:03.531315+05:30,2025-07-03 07:09:03.531315+05:30,,0,72,60,48–72h,f,f,,jennifer51@hotmail.com,BULK,3297.42,5.00,3132.55,,
1304,C004,1427,C004-PKG-1,COMPLETED,2025-07-01 01:59:03.531315+05:30,2025-07-01 08:59:03.531315+05:30,2025-07-06 06:59:03.531315+05:30,,0,72,118,>72h,f,f,,christinahernandez@gmail.com,PORTAL,4644.52,5.00,4412.29,,
1305,C004,1505,C004-PKG-1,COMPLETED,2025-07-01 07:34:03.531315+05:30,2025-07-01 09:34:03.531315+05:30,2025-07-03 03:34:03.531315+05:30,,0,36,42,24–48h,f,f,,,API,4644.52,15.00,3947.84,,
1306,C004,1447,C004-PKG-2,IN_PROGRESS,2025-07-02 04:33:03.531315+05:30,2025-07-02 12:33:03.531315+05:30,,,0,48,,,f,f,,josephwright@hotmail.com,API,2864.43,15.00,2434.77,,
1307,C004,1416,C004-PKG-3,IN_PROGRESS,2025-07-02 03:55:03.531315+05:30,2025-07-02 05:55:03.531315+05:30,,,1,48,,,f,f,,thomas09@gmail.com,PORTAL,3297.42,5.00,3132.55,,
1308,C004,1545,C004-PKG-2,COMPLETED,2025-07-02 14:23:03.531315+05:30,2025-07-02 14:23:03.531315+05:30,2025-07-05 16:23:03.531315+05:30,,1,72,74,>72h,f,f,,adamswhitney@gmail.com,BULK,2864.43,15.00,2434.77,,
1309,C004,1363,C004-PKG-2,COMPLETED,2025-07-03 01:37:03.531315+05:30,2025-07-03 08:37:03.531315+05:30,2025-07-06 19:37:03.531315+05:30,,1,48,83,>72h,f,f,,,BULK,2864.43,0.00,2864.43,,
1310,C004,1519,C004-PKG-1,IN_PROGRESS,2025-07-03 02:19:03.531315+05:30,2025-07-03 06:19:03.531315+05:30,,,1,48,,,f,f,,wnorris@gmail.com,API,4644.52,0.00,4644.52,,
1311,C004,1448,C004-PKG-2,IN_PROGRESS,2025-07-04 02:24:03.531315+05:30,2025-07-04 09:24:03.531315+05:30,,,0,36,,,f,f,,james30@yahoo.com,BULK,2864.43,15.00,2434.77,,
1360,C004,1475,C004-PKG-1,IN_PROGRESS,2025-07-27 18:34:03.531315+05:30,2025-07-27 19:34:03.531315+05:30,,,0,24,,,f,f,,morgan78@yahoo.com,PORTAL,4644.52,10.00,4180.07,,
1313,C004,1317,C004-PKG-2,COMPLETED,2025-07-05 13:29:03.531315+05:30,2025-07-05 20:29:03.531315+05:30,2025-07-06 20:29:03.531315+05:30,,1,48,24,<=24h,f,f,,,PORTAL,2864.43,5.00,2721.21,,
1314,C004,1329,C004-PKG-1,COMPLETED,2025-07-05 13:54:03.531315+05:30,2025-07-05 21:54:03.531315+05:30,2025-07-06 22:54:03.531315+05:30,,0,72,25,24–48h,f,f,,lhaney@gmail.com,PORTAL,4644.52,0.00,4644.52,,
1316,C004,1393,C004-PKG-3,COMPLETED,2025-07-07 01:53:03.531315+05:30,2025-07-07 05:53:03.531315+05:30,2025-07-08 11:53:03.531315+05:30,,0,24,30,24–48h,f,f,,ejordan@yahoo.com,API,3297.42,10.00,2967.68,,
1317,C004,1218,C004-PKG-2,COMPLETED,2025-07-08 08:58:03.531315+05:30,2025-07-08 14:58:03.531315+05:30,2025-07-09 09:58:03.531315+05:30,,0,36,19,<=24h,f,t,REVIEW,icervantes@hotmail.com,PORTAL,2864.43,0.00,2864.43,,
1318,C004,1421,C004-PKG-2,IN_PROGRESS,2025-07-08 09:15:03.531315+05:30,2025-07-08 10:15:03.531315+05:30,,,0,24,,,f,f,,thomassarah@yahoo.com,BULK,2864.43,0.00,2864.43,,
1319,C004,1328,C004-PKG-2,COMPLETED,2025-07-09 17:01:03.531315+05:30,2025-07-09 20:01:03.531315+05:30,2025-07-11 01:01:03.531315+05:30,,0,36,29,24–48h,f,f,,,API,2864.43,5.00,2721.21,,
1320,C004,1568,C004-PKG-3,PENDING,2025-07-10 09:14:03.531315+05:30,2025-07-10 10:14:03.531315+05:30,,,0,72,,,f,f,,randall51@hotmail.com,PORTAL,3297.42,0.00,3297.42,,
1321,C004,1478,C004-PKG-2,COMPLETED,2025-07-10 17:08:03.531315+05:30,2025-07-10 19:08:03.531315+05:30,2025-07-11 05:08:03.531315+05:30,,0,24,10,<=24h,t,f,REVIEW,fuentesjuan@yahoo.com,API,2864.43,0.00,2864.43,,
1322,C004,1425,C004-PKG-2,PENDING,2025-07-10 21:44:03.531315+05:30,2025-07-11 02:44:03.531315+05:30,,,0,24,,,f,f,,,API,2864.43,0.00,2864.43,,
1323,C004,1494,C004-PKG-1,COMPLETED,2025-07-11 05:08:03.531315+05:30,2025-07-11 06:08:03.531315+05:30,2025-07-16 09:08:03.531315+05:30,,0,72,123,>72h,f,f,,mcgrathjames@hotmail.com,API,4644.52,10.00,4180.07,,
1324,C004,1498,C004-PKG-2,IN_PROGRESS,2025-07-11 04:33:03.531315+05:30,2025-07-11 09:33:03.531315+05:30,,,0,72,,,f,f,,,API,2864.43,10.00,2577.99,,
1325,C004,1368,C004-PKG-1,COMPLETED,2025-07-12 07:49:03.531315+05:30,2025-07-12 07:49:03.531315+05:30,2025-07-13 13:49:03.531315+05:30,,0,72,30,24–48h,f,f,,ibarnett@yahoo.com,PORTAL,4644.52,0.00,4644.52,,
1326,C004,1440,C004-PKG-3,COMPLETED,2025-07-12 14:15:03.531315+05:30,2025-07-12 14:15:03.531315+05:30,2025-07-15 11:15:03.531315+05:30,,0,48,69,48–72h,f,f,,larry93@hotmail.com,BULK,3297.42,5.00,3132.55,,
1327,C004,1279,C004-PKG-1,COMPLETED,2025-07-12 03:01:03.531315+05:30,2025-07-12 11:01:03.531315+05:30,2025-07-15 09:01:03.531315+05:30,,0,72,70,48–72h,f,f,,stephanie86@hotmail.com,PORTAL,4644.52,0.00,4644.52,,
1328,C004,1359,C004-PKG-1,COMPLETED,2025-07-11 23:39:03.531315+05:30,2025-07-12 03:39:03.531315+05:30,2025-07-14 08:39:03.531315+05:30,,0,72,53,48–72h,f,f,,uwebster@hotmail.com,PORTAL,4644.52,5.00,4412.29,,
1329,C004,1263,C004-PKG-2,COMPLETED,2025-07-13 18:32:03.531315+05:30,2025-07-13 23:32:03.531315+05:30,2025-07-14 08:32:03.531315+05:30,,0,36,9,<=24h,f,f,,victorgarcia@yahoo.com,PORTAL,2864.43,0.00,2864.43,,
1330,C004,1513,C004-PKG-3,COMPLETED,2025-07-13 19:53:03.531315+05:30,2025-07-13 20:53:03.531315+05:30,2025-07-14 18:53:03.531315+05:30,,0,72,22,<=24h,f,f,,jsmith@gmail.com,PORTAL,3297.42,10.00,2967.68,,
1331,C004,1429,C004-PKG-1,IN_PROGRESS,2025-07-15 15:25:03.531315+05:30,2025-07-15 17:25:03.531315+05:30,,,0,24,,,f,f,,smithdustin@gmail.com,API,4644.52,10.00,4180.07,,
1332,C004,1299,C004-PKG-2,DRAFT,2025-07-15 01:26:03.531315+05:30,,,,0,72,,,f,f,,brownjeffery@hotmail.com,PORTAL,2864.43,5.00,2721.21,,
1333,C004,1543,C004-PKG-3,COMPLETED,2025-07-15 04:57:03.531315+05:30,2025-07-15 10:57:03.531315+05:30,2025-07-16 03:57:03.531315+05:30,,0,48,17,<=24h,f,f,,cabreradavid@yahoo.com,API,3297.42,0.00,3297.42,,
1334,C004,1413,C004-PKG-1,COMPLETED,2025-07-16 16:15:03.531315+05:30,2025-07-16 16:15:03.531315+05:30,2025-07-20 02:15:03.531315+05:30,,0,72,82,>72h,f,f,,matthewmcneil@yahoo.com,PORTAL,4644.52,10.00,4180.07,,
1335,C004,1278,C004-PKG-1,IN_PROGRESS,2025-07-16 22:25:03.531315+05:30,2025-07-17 03:25:03.531315+05:30,,,0,72,,,f,f,,jamiethomas@hotmail.com,PORTAL,4644.52,10.00,4180.07,,
1336,C004,1358,C004-PKG-1,COMPLETED,2025-07-17 13:11:03.531315+05:30,2025-07-17 19:11:03.531315+05:30,2025-07-20 02:11:03.531315+05:30,,0,36,55,48–72h,f,f,,joshuabarnes@gmail.com,API,4644.52,0.00,4644.52,,
1337,C004,1539,C004-PKG-1,COMPLETED,2025-07-18 03:26:03.531315+05:30,2025-07-18 10:26:03.531315+05:30,2025-07-19 04:26:03.531315+05:30,,0,24,18,<=24h,t,f,REVIEW,michellemcconnell@yahoo.com,PORTAL,4644.52,10.00,4180.07,,
1338,C004,1435,C004-PKG-1,PENDING,2025-07-17 23:16:03.531315+05:30,2025-07-17 23:16:03.531315+05:30,,,0,24,,,f,f,,markmurphy@hotmail.com,PORTAL,4644.52,0.00,4644.52,,
1339,C004,1230,C004-PKG-2,COMPLETED,2025-07-17 22:40:03.531315+05:30,2025-07-18 04:40:03.531315+05:30,2025-07-21 17:40:03.531315+05:30,,0,48,85,>72h,f,f,,thompsonchristine@yahoo.com,PORTAL,2864.43,0.00,2864.43,,
1340,C004,1461,C004-PKG-1,COMPLETED,2025-07-18 02:27:03.531315+05:30,2025-07-18 03:27:03.531315+05:30,2025-07-19 06:27:03.531315+05:30,,0,24,27,24–48h,f,f,,cheryl06@hotmail.com,PORTAL,4644.52,15.00,3947.84,,
1341,C004,1248,C004-PKG-3,COMPLETED,2025-07-19 15:59:03.531315+05:30,2025-07-19 17:59:03.531315+05:30,2025-07-24 11:59:03.531315+05:30,,0,72,114,>72h,f,f,,andrewschristina@yahoo.com,API,3297.42,10.00,2967.68,,
1342,C004,1326,C004-PKG-3,COMPLETED,2025-07-18 19:56:03.531315+05:30,2025-07-19 01:56:03.531315+05:30,2025-07-19 08:56:03.531315+05:30,,0,48,7,<=24h,f,f,,christianwalters@hotmail.com,BULK,3297.42,0.00,3297.42,,
1343,C004,1386,C004-PKG-2,PENDING,2025-07-20 09:33:03.531315+05:30,2025-07-20 10:33:03.531315+05:30,,,1,36,,,f,f,,curtis11@yahoo.com,BULK,2864.43,15.00,2434.77,,
1344,C004,1240,C004-PKG-1,REOPENED,2025-07-21 16:40:03.531315+05:30,2025-07-21 19:40:03.531315+05:30,,,1,24,,,f,f,,,PORTAL,4644.52,0.00,4644.52,,
1345,C004,1457,C004-PKG-3,COMPLETED,2025-07-22 00:06:03.531315+05:30,2025-07-22 00:06:03.531315+05:30,2025-07-23 05:06:03.531315+05:30,,0,24,29,24–48h,f,f,,nataliedodson@yahoo.com,PORTAL,3297.42,0.00,3297.42,,
1346,C004,1237,C004-PKG-2,COMPLETED,2025-07-22 02:52:03.531315+05:30,2025-07-22 07:52:03.531315+05:30,2025-07-24 11:52:03.531315+05:30,,0,48,52,48–72h,f,f,,grodriguez@yahoo.com,API,2864.43,0.00,2864.43,,
1347,C004,1336,C004-PKG-1,COMPLETED,2025-07-22 08:42:03.531315+05:30,2025-07-22 15:42:03.531315+05:30,2025-07-28 00:42:03.531315+05:30,,1,72,129,>72h,f,f,,ellisbelinda@hotmail.com,BULK,4644.52,0.00,4644.52,,
1348,C004,1233,C004-PKG-3,REOPENED,2025-07-23 17:32:03.531315+05:30,2025-07-23 22:32:03.531315+05:30,,,1,36,,,f,t,REVIEW,roberthall@gmail.com,PORTAL,3297.42,5.00,3132.55,,
1349,C004,1356,C004-PKG-3,COMPLETED,2025-07-23 00:27:03.531315+05:30,2025-07-23 08:27:03.531315+05:30,2025-07-24 17:27:03.531315+05:30,,0,24,33,24–48h,f,f,,halltammy@hotmail.com,BULK,3297.42,5.00,3132.55,,
1350,C004,1282,C004-PKG-2,COMPLETED,2025-07-24 03:29:03.531315+05:30,2025-07-24 11:29:03.531315+05:30,2025-07-28 03:29:03.531315+05:30,,0,72,88,>72h,f,f,,broberts@hotmail.com,BULK,2864.43,15.00,2434.77,,
1351,C004,1477,C004-PKG-1,COMPLETED,2025-07-23 23:38:03.531315+05:30,2025-07-24 00:38:03.531315+05:30,2025-07-25 08:38:03.531315+05:30,,0,36,32,24–48h,f,f,,samanthaleblanc@yahoo.com,PORTAL,4644.52,0.00,4644.52,,
1352,C004,1562,C004-PKG-1,IN_PROGRESS,2025-07-24 07:16:03.531315+05:30,2025-07-24 10:16:03.531315+05:30,,,0,72,,,t,f,,,PORTAL,4644.52,0.00,4644.52,,
1353,C004,1509,C004-PKG-1,REOPENED,2025-07-24 05:30:03.531315+05:30,2025-07-24 13:30:03.531315+05:30,,,0,24,,,f,f,,jeffreymartinez@hotmail.com,BULK,4644.52,15.00,3947.84,,
1354,C004,1304,C004-PKG-3,IN_PROGRESS,2025-07-25 02:18:03.531315+05:30,2025-07-25 09:18:03.531315+05:30,,,0,24,,,f,f,,,PORTAL,3297.42,0.00,3297.42,,
1355,C004,1377,C004-PKG-3,IN_PROGRESS,2025-07-25 00:09:03.531315+05:30,2025-07-25 01:09:03.531315+05:30,,,0,24,,,f,f,,rclark@yahoo.com,API,3297.42,15.00,2802.81,,
1356,C004,1336,C004-PKG-2,COMPLETED,2025-07-26 03:49:03.531315+05:30,2025-07-26 08:49:03.531315+05:30,2025-07-28 14:49:03.531315+05:30,,1,48,54,48–72h,f,f,,fmaynard@hotmail.com,API,2864.43,0.00,2864.43,,
1357,C004,1565,C004-PKG-3,COMPLETED,2025-07-26 14:50:03.531315+05:30,2025-07-26 14:50:03.531315+05:30,2025-07-31 15:50:03.531315+05:30,,0,72,121,>72h,f,f,,mweeks@hotmail.com,API,3297.42,10.00,2967.68,,
1358,C004,1248,C004-PKG-2,COMPLETED,2025-07-26 15:59:03.531315+05:30,2025-07-26 16:59:03.531315+05:30,2025-07-27 14:59:03.531315+05:30,,0,24,22,<=24h,f,f,,adamsabigail@yahoo.com,BULK,2864.43,0.00,2864.43,,
1359,C004,1272,C004-PKG-3,PENDING,2025-07-26 02:55:03.531315+05:30,2025-07-26 04:55:03.531315+05:30,,,0,24,,,f,f,,powelladam@hotmail.com,BULK,3297.42,0.00,3297.42,,
1368,C004,1216,C004-PKG-2,PENDING,2025-08-01 17:49:03.531315+05:30,2025-08-01 21:49:03.531315+05:30,,,0,36,,,t,f,,jacquelinedavis@gmail.com,BULK,2864.43,15.00,2434.77,,
1369,C004,1354,C004-PKG-1,COMPLETED,2025-08-01 03:45:03.531315+05:30,2025-08-01 10:45:03.531315+05:30,2025-08-04 18:45:03.531315+05:30,,1,72,80,>72h,f,f,,,PORTAL,4644.52,15.00,3947.84,,
1370,C004,1433,C004-PKG-2,IN_PROGRESS,2025-08-01 20:32:03.531315+05:30,2025-08-02 02:32:03.531315+05:30,,,0,24,,,f,f,,stacey59@yahoo.com,API,2864.43,0.00,2864.43,,
1371,C004,1325,C004-PKG-1,IN_PROGRESS,2025-08-02 12:00:03.531315+05:30,2025-08-02 18:00:03.531315+05:30,,,0,48,,,f,f,,michaeldavis@gmail.com,PORTAL,4644.52,10.00,4180.07,,
1372,C004,1581,C004-PKG-1,COMPLETED,2025-08-03 01:02:03.531315+05:30,2025-08-03 04:02:03.531315+05:30,2025-08-05 02:02:03.531315+05:30,,0,36,46,24–48h,f,f,,jwilliams@gmail.com,BULK,4644.52,15.00,3947.84,,
1373,C004,1418,C004-PKG-2,COMPLETED,2025-08-03 13:21:03.531315+05:30,2025-08-03 17:21:03.531315+05:30,2025-08-05 12:21:03.531315+05:30,,0,24,43,24–48h,f,f,,hernandezjohn@yahoo.com,PORTAL,2864.43,0.00,2864.43,,
1374,C004,1292,C004-PKG-2,COMPLETED,2025-08-05 14:00:03.531315+05:30,2025-08-05 21:00:03.531315+05:30,2025-08-06 15:00:03.531315+05:30,,0,48,18,<=24h,f,f,,stevenlopez@gmail.com,PORTAL,2864.43,0.00,2864.43,,
1375,C004,1250,C004-PKG-2,COMPLETED,2025-08-05 06:57:03.531315+05:30,2025-08-05 12:57:03.531315+05:30,2025-08-08 13:57:03.531315+05:30,,0,48,73,>72h,t,f,REVIEW,,API,2864.43,5.00,2721.21,,
1376,C004,1240,C004-PKG-2,COMPLETED,2025-08-05 10:53:03.531315+05:30,2025-08-05 10:53:03.531315+05:30,2025-08-06 21:53:03.531315+05:30,,1,24,35,24–48h,f,f,,,PORTAL,2864.43,10.00,2577.99,,
1377,C004,1471,C004-PKG-3,COMPLETED,2025-08-04 22:49:03.531315+05:30,2025-08-05 01:49:03.531315+05:30,2025-08-06 02:49:03.531315+05:30,,0,36,25,24–48h,f,f,,,BULK,3297.42,10.00,2967.68,,
